Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,707502,-,-,-,42.01,12.22,0,172,1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Clearsky DHI,Clearsky DNI,Clearsky GHI
2019,4,1,0,30,0,0,0,0,0,0
2019,4,1,1,30,0,0,0,0,0,0
2019,4,1,2,30,0,0,0,0,0,0
2019,4,1,3,30,0,0,0,0,0,0
2019,4,1,4,30,0,0,0,0,0,0
2019,4,1,5,30,62,37,254,37,254,62
2019,4,1,6,30,244,80,562,80,562,244
2019,4,1,7,30,438,107,713,107,713,438
2019,4,1,8,30,610,127,793,127,793,610
2019,4,1,9,30,621,250,517,138,840,741
2019,4,1,10,30,694,279,532,148,857,816
2019,4,1,11,30,714,283,544,152,852,827
2019,4,1,12,30,685,252,574,149,839,781
2019,4,1,13,30,579,222,533,142,798,677
2019,4,1,14,30,475,139,619,130,728,525
2019,4,1,15,30,290,121,442,108,605,339
2019,4,1,16,30,120,67,267,70,385,146
2019,4,1,17,30,0,0,0,0,0,0
2019,4,1,18,30,0,0,0,0,0,0
2019,4,1,19,30,0,0,0,0,0,0
2019,4,1,20,30,0,0,0,0,0,0
2019,4,1,21,30,0,0,0,0,0,0
2019,4,1,22,30,0,0,0,0,0,0
2019,4,1,23,30,0,0,0,0,0,0
2019,4,2,0,30,0,0,0,0,0,0
2019,4,2,1,30,0,0,0,0,0,0
2019,4,2,2,30,0,0,0,0,0,0
2019,4,2,3,30,0,0,0,0,0,0
2019,4,2,4,30,0,0,0,0,0,0
2019,4,2,5,30,23,23,0,41,184,61
2019,4,2,6,30,77,77,0,98,468,237
2019,4,2,7,30,297,199,209,134,628,428
2019,4,2,8,30,389,283,173,157,716,597
2019,4,2,9,30,570,314,354,175,764,726
2019,4,2,10,30,625,353,347,186,783,800
2019,4,2,11,30,613,374,301,191,783,814
2019,4,2,12,30,569,355,283,188,765,768
2019,4,2,13,30,498,301,293,177,723,664
2019,4,2,14,30,348,242,194,158,655,515
2019,4,2,15,30,226,158,178,127,533,332
2019,4,2,16,30,92,75,85,78,321,143
2019,4,2,17,30,0,0,0,0,0,0
2019,4,2,18,30,0,0,0,0,0,0
2019,4,2,19,30,0,0,0,0,0,0
2019,4,2,20,30,0,0,0,0,0,0
2019,4,2,21,30,0,0,0,0,0,0
2019,4,2,22,30,0,0,0,0,0,0
2019,4,2,23,30,0,0,0,0,0,0
2019,4,3,0,30,0,0,0,0,0,0
2019,4,3,1,30,0,0,0,0,0,0
2019,4,3,2,30,0,0,0,0,0,0
2019,4,3,3,30,0,0,0,0,0,0
2019,4,3,4,30,0,0,0,0,0,0
2019,4,3,5,30,6,6,0,47,147,63
2019,4,3,6,30,19,19,0,106,442,239
2019,4,3,7,30,37,37,0,136,619,429
2019,4,3,8,30,38,38,0,152,721,598
2019,4,3,9,30,307,286,30,149,803,732
2019,4,3,10,30,73,73,0,152,833,808
2019,4,3,11,30,237,229,10,149,845,825
2019,4,3,12,30,101,101,0,158,809,775
2019,4,3,13,30,61,61,0,150,770,671
2019,4,3,14,30,47,47,0,131,714,523
2019,4,3,15,30,27,27,0,115,576,339
2019,4,3,16,30,149,75,359,75,359,149
2019,4,3,17,30,10,9,17,9,17,10
2019,4,3,18,30,0,0,0,0,0,0
2019,4,3,19,30,0,0,0,0,0,0
2019,4,3,20,30,0,0,0,0,0,0
2019,4,3,21,30,0,0,0,0,0,0
2019,4,3,22,30,0,0,0,0,0,0
2019,4,3,23,30,0,0,0,0,0,0
2019,4,4,0,30,0,0,0,0,0,0
2019,4,4,1,30,0,0,0,0,0,0
2019,4,4,2,30,0,0,0,0,0,0
2019,4,4,3,30,0,0,0,0,0,0
2019,4,4,4,30,0,0,0,0,0,0
2019,4,4,5,30,70,47,187,47,187,70
2019,4,4,6,30,19,19,0,105,463,246
2019,4,4,7,30,38,38,0,145,595,430
2019,4,4,8,30,54,54,0,178,661,590
2019,4,4,9,30,46,46,0,236,632,698
2019,4,4,10,30,79,79,0,271,622,764
2019,4,4,11,30,74,74,0,284,613,777
2019,4,4,12,30,52,52,0,254,634,740
2019,4,4,13,30,62,62,0,234,598,640
2019,4,4,14,30,48,48,0,205,520,492
2019,4,4,15,30,82,82,0,165,386,317
2019,4,4,16,30,35,35,0,96,193,137
2019,4,4,17,30,6,6,1,6,1,6
2019,4,4,18,30,0,0,0,0,0,0
2019,4,4,19,30,0,0,0,0,0,0
2019,4,4,20,30,0,0,0,0,0,0
2019,4,4,21,30,0,0,0,0,0,0
2019,4,4,22,30,0,0,0,0,0,0
2019,4,4,23,30,0,0,0,0,0,0
2019,4,5,0,30,0,0,0,0,0,0
2019,4,5,1,30,0,0,0,0,0,0
2019,4,5,2,30,0,0,0,0,0,0
2019,4,5,3,30,0,0,0,0,0,0
2019,4,5,4,30,0,0,0,0,0,0
2019,4,5,5,30,83,43,320,43,320,83
2019,4,5,6,30,275,79,629,79,629,275
2019,4,5,7,30,476,96,785,96,785,476
2019,4,5,8,30,651,103,872,103,872,651
2019,4,5,9,30,783,111,915,111,915,783
2019,4,5,10,30,856,113,934,113,934,856
2019,4,5,11,30,872,112,941,112,941,872
2019,4,5,12,30,826,106,935,106,935,826
2019,4,5,13,30,720,100,907,100,907,720
2019,4,5,14,30,566,90,856,90,856,566
2019,4,5,15,30,376,76,760,76,760,376
2019,4,5,16,30,175,54,569,54,569,175
2019,4,5,17,30,15,13,108,13,108,15
2019,4,5,18,30,0,0,0,0,0,0
2019,4,5,19,30,0,0,0,0,0,0
2019,4,5,20,30,0,0,0,0,0,0
2019,4,5,21,30,0,0,0,0,0,0
2019,4,5,22,30,0,0,0,0,0,0
2019,4,5,23,30,0,0,0,0,0,0
2019,4,6,0,30,0,0,0,0,0,0
2019,4,6,1,30,0,0,0,0,0,0
2019,4,6,2,30,0,0,0,0,0,0
2019,4,6,3,30,0,0,0,0,0,0
2019,4,6,4,30,0,0,0,0,0,0
2019,4,6,5,30,92,36,440,36,440,92
2019,4,6,6,30,289,63,715,63,715,289
2019,4,6,7,30,488,78,840,78,840,488
2019,4,6,8,30,529,223,485,89,910,665
2019,4,6,9,30,616,295,434,111,918,789
2019,4,6,10,30,724,288,546,119,931,864
2019,4,6,11,30,745,290,561,123,930,878
2019,4,6,12,30,698,269,555,139,883,822
2019,4,6,13,30,569,266,441,134,845,714
2019,4,6,14,30,420,225,350,123,778,558
2019,4,6,15,30,186,161,64,103,666,368
2019,4,6,16,30,108,80,129,71,452,169
2019,4,6,17,30,14,13,36,13,36,14
2019,4,6,18,30,0,0,0,0,0,0
2019,4,6,19,30,0,0,0,0,0,0
2019,4,6,20,30,0,0,0,0,0,0
2019,4,6,21,30,0,0,0,0,0,0
2019,4,6,22,30,0,0,0,0,0,0
2019,4,6,23,30,0,0,0,0,0,0
2019,4,7,0,30,0,0,0,0,0,0
2019,4,7,1,30,0,0,0,0,0,0
2019,4,7,2,30,0,0,0,0,0,0
2019,4,7,3,30,0,0,0,0,0,0
2019,4,7,4,30,0,0,0,0,0,0
2019,4,7,5,30,7,7,0,46,314,88
2019,4,7,6,30,21,21,0,84,603,278
2019,4,7,7,30,112,112,0,100,761,475
2019,4,7,8,30,294,265,45,105,859,652
2019,4,7,9,30,783,105,913,105,913,783
2019,4,7,10,30,552,397,192,108,934,859
2019,4,7,11,30,477,395,100,109,938,873
2019,4,7,12,30,483,379,134,107,925,825
2019,4,7,13,30,720,100,899,100,899,720
2019,4,7,14,30,567,89,850,89,850,567
2019,4,7,15,30,379,75,756,75,756,379
2019,4,7,16,30,179,53,570,53,570,179
2019,4,7,17,30,18,14,133,14,133,18
2019,4,7,18,30,0,0,0,0,0,0
2019,4,7,19,30,0,0,0,0,0,0
2019,4,7,20,30,0,0,0,0,0,0
2019,4,7,21,30,0,0,0,0,0,0
2019,4,7,22,30,0,0,0,0,0,0
2019,4,7,23,30,0,0,0,0,0,0
2019,4,8,0,30,0,0,0,0,0,0
2019,4,8,1,30,0,0,0,0,0,0
2019,4,8,2,30,0,0,0,0,0,0
2019,4,8,3,30,0,0,0,0,0,0
2019,4,8,4,30,0,0,0,0,0,0
2019,4,8,5,30,100,41,427,41,427,100
2019,4,8,6,30,294,72,681,72,681,294
2019,4,8,7,30,489,92,798,92,798,489
2019,4,8,8,30,661,104,869,104,869,661
2019,4,8,9,30,791,111,909,111,909,791
2019,4,8,10,30,862,117,923,117,923,862
2019,4,8,11,30,717,314,491,120,923,875
2019,4,8,12,30,410,357,68,115,913,827
2019,4,8,13,30,721,110,880,110,880,721
2019,4,8,14,30,566,101,823,101,823,566
2019,4,8,15,30,378,86,719,86,719,378
2019,4,8,16,30,117,83,154,61,525,178
2019,4,8,17,30,19,15,107,15,107,19
2019,4,8,18,30,0,0,0,0,0,0
2019,4,8,19,30,0,0,0,0,0,0
2019,4,8,20,30,0,0,0,0,0,0
2019,4,8,21,30,0,0,0,0,0,0
2019,4,8,22,30,0,0,0,0,0,0
2019,4,8,23,30,0,0,0,0,0,0
2019,4,9,0,30,0,0,0,0,0,0
2019,4,9,1,30,0,0,0,0,0,0
2019,4,9,2,30,0,0,0,0,0,0
2019,4,9,3,30,0,0,0,0,0,0
2019,4,9,4,30,0,0,0,0,0,0
2019,4,9,5,30,97,53,308,53,308,97
2019,4,9,6,30,286,97,569,97,569,286
2019,4,9,7,30,483,118,725,118,725,483
2019,4,9,8,30,656,128,816,128,816,656
2019,4,9,9,30,538,358,240,133,868,786
2019,4,9,10,30,641,375,328,137,891,860
2019,4,9,11,30,873,136,896,136,896,873
2019,4,9,12,30,829,130,892,130,892,829
2019,4,9,13,30,724,120,867,120,867,724
2019,4,9,14,30,570,106,816,106,816,570
2019,4,9,15,30,382,89,718,89,718,382
2019,4,9,16,30,182,62,529,62,529,182
2019,4,9,17,30,21,16,116,16,116,21
2019,4,9,18,30,0,0,0,0,0,0
2019,4,9,19,30,0,0,0,0,0,0
2019,4,9,20,30,0,0,0,0,0,0
2019,4,9,21,30,0,0,0,0,0,0
2019,4,9,22,30,0,0,0,0,0,0
2019,4,9,23,30,0,0,0,0,0,0
2019,4,10,0,30,0,0,0,0,0,0
2019,4,10,1,30,0,0,0,0,0,0
2019,4,10,2,30,0,0,0,0,0,0
2019,4,10,3,30,0,0,0,0,0,0
2019,4,10,4,30,0,0,0,0,0,0
2019,4,10,5,30,10,10,0,49,364,103
2019,4,10,6,30,12,12,0,83,630,295
2019,4,10,7,30,28,28,0,101,768,491
2019,4,10,8,30,45,45,0,113,844,662
2019,4,10,9,30,79,79,0,138,854,784
2019,4,10,10,30,556,404,186,147,865,853
2019,4,10,11,30,147,145,1,147,870,866
2019,4,10,12,30,406,357,62,154,839,815
2019,4,10,13,30,514,320,278,143,811,710
2019,4,10,14,30,334,258,133,123,759,558
2019,4,10,15,30,243,171,176,102,664,375
2019,4,10,16,30,75,75,0,70,476,180
2019,4,10,17,30,8,8,0,18,95,22
2019,4,10,18,30,0,0,0,0,0,0
2019,4,10,19,30,0,0,0,0,0,0
2019,4,10,20,30,0,0,0,0,0,0
2019,4,10,21,30,0,0,0,0,0,0
2019,4,10,22,30,0,0,0,0,0,0
2019,4,10,23,30,0,0,0,0,0,0
2019,4,11,0,30,0,0,0,0,0,0
2019,4,11,1,30,0,0,0,0,0,0
2019,4,11,2,30,0,0,0,0,0,0
2019,4,11,3,30,0,0,0,0,0,0
2019,4,11,4,30,0,0,0,0,0,0
2019,4,11,5,30,107,51,362,51,362,107
2019,4,11,6,30,298,87,619,87,619,298
2019,4,11,7,30,492,108,749,108,749,492
2019,4,11,8,30,661,122,823,122,823,661
2019,4,11,9,30,370,331,51,134,859,787
2019,4,11,10,30,211,204,8,142,875,858
2019,4,11,11,30,458,393,79,141,877,869
2019,4,11,12,30,591,375,274,150,843,816
2019,4,11,13,30,580,278,430,144,804,710
2019,4,11,14,30,489,174,547,130,746,559
2019,4,11,15,30,281,160,292,114,616,370
2019,4,11,16,30,14,14,0,80,410,176
2019,4,11,17,30,4,4,0,18,66,21
2019,4,11,18,30,0,0,0,0,0,0
2019,4,11,19,30,0,0,0,0,0,0
2019,4,11,20,30,0,0,0,0,0,0
2019,4,11,21,30,0,0,0,0,0,0
2019,4,11,22,30,0,0,0,0,0,0
2019,4,11,23,30,0,0,0,0,0,0
2019,4,12,0,30,0,0,0,0,0,0
2019,4,12,1,30,0,0,0,0,0,0
2019,4,12,2,30,0,0,0,0,0,0
2019,4,12,3,30,0,0,0,0,0,0
2019,4,12,4,30,0,0,0,0,0,0
2019,4,12,5,30,110,54,348,54,348,110
2019,4,12,6,30,170,138,90,93,597,299
2019,4,12,7,30,492,116,727,116,727,492
2019,4,12,8,30,357,299,89,129,807,661
2019,4,12,9,30,787,139,849,139,849,787
2019,4,12,10,30,533,408,151,147,864,858
2019,4,12,11,30,648,393,306,150,861,868
2019,4,12,12,30,485,387,124,144,852,820
2019,4,12,13,30,535,315,312,143,807,713
2019,4,12,14,30,214,205,16,133,736,558
2019,4,12,15,30,19,19,0,124,585,369
2019,4,12,16,30,10,10,0,88,372,176
2019,4,12,17,30,4,4,0,19,54,22
2019,4,12,18,30,0,0,0,0,0,0
2019,4,12,19,30,0,0,0,0,0,0
2019,4,12,20,30,0,0,0,0,0,0
2019,4,12,21,30,0,0,0,0,0,0
2019,4,12,22,30,0,0,0,0,0,0
2019,4,12,23,30,0,0,0,0,0,0
2019,4,13,0,30,0,0,0,0,0,0
2019,4,13,1,30,0,0,0,0,0,0
2019,4,13,2,30,0,0,0,0,0,0
2019,4,13,3,30,0,0,0,0,0,0
2019,4,13,4,30,0,0,0,0,0,0
2019,4,13,5,30,8,8,0,63,280,109
2019,4,13,6,30,23,23,0,117,504,293
2019,4,13,7,30,260,221,74,147,646,484
2019,4,13,8,30,495,290,310,163,738,652
2019,4,13,9,30,772,184,766,184,766,772
2019,4,13,10,30,282,270,15,193,786,843
2019,4,13,11,30,325,307,22,188,799,857
2019,4,13,12,30,569,387,229,185,782,808
2019,4,13,13,30,483,335,208,173,748,704
2019,4,13,14,30,407,252,267,150,695,555
2019,4,13,15,30,228,176,122,128,574,370
2019,4,13,16,30,88,84,14,86,388,179
2019,4,13,17,30,15,15,0,20,65,24
2019,4,13,18,30,0,0,0,0,0,0
2019,4,13,19,30,0,0,0,0,0,0
2019,4,13,20,30,0,0,0,0,0,0
2019,4,13,21,30,0,0,0,0,0,0
2019,4,13,22,30,0,0,0,0,0,0
2019,4,13,23,30,0,0,0,0,0,0
2019,4,14,0,30,0,0,0,0,0,0
2019,4,14,1,30,0,0,0,0,0,0
2019,4,14,2,30,0,0,0,0,0,0
2019,4,14,3,30,0,0,0,0,0,0
2019,4,14,4,30,0,0,0,0,0,0
2019,4,14,5,30,116,63,315,63,315,116
2019,4,14,6,30,306,108,557,108,557,306
2019,4,14,7,30,230,209,40,135,692,498
2019,4,14,8,30,194,190,6,149,777,667
2019,4,14,9,30,510,376,175,157,826,794
2019,4,14,10,30,228,220,10,164,842,863
2019,4,14,11,30,875,165,845,165,845,875
2019,4,14,12,30,349,323,33,167,825,826
2019,4,14,13,30,423,337,120,158,793,723
2019,4,14,14,30,396,258,235,137,739,570
2019,4,14,15,30,319,143,415,114,639,385
2019,4,14,16,30,16,16,0,79,447,187
2019,4,14,17,30,19,19,0,21,99,26
2019,4,14,18,30,0,0,0,0,0,0
2019,4,14,19,30,0,0,0,0,0,0
2019,4,14,20,30,0,0,0,0,0,0
2019,4,14,21,30,0,0,0,0,0,0
2019,4,14,22,30,0,0,0,0,0,0
2019,4,14,23,30,0,0,0,0,0,0
2019,4,15,0,30,0,0,0,0,0,0
2019,4,15,1,30,0,0,0,0,0,0
2019,4,15,2,30,0,0,0,0,0,0
2019,4,15,3,30,0,0,0,0,0,0
2019,4,15,4,30,0,0,0,0,0,0
2019,4,15,5,30,130,44,495,44,495,130
2019,4,15,6,30,326,68,718,68,718,326
2019,4,15,7,30,523,83,831,83,831,523
2019,4,15,8,30,692,93,892,93,892,692
2019,4,15,9,30,814,109,910,109,910,814
2019,4,15,10,30,884,117,920,117,920,884
2019,4,15,11,30,895,123,915,123,915,895
2019,4,15,12,30,844,126,894,126,894,844
2019,4,15,13,30,736,121,859,121,859,736
2019,4,15,14,30,582,112,801,112,801,582
2019,4,15,15,30,396,95,703,95,703,396
2019,4,15,16,30,198,68,527,68,527,198
2019,4,15,17,30,32,22,165,22,165,32
2019,4,15,18,30,0,0,0,0,0,0
2019,4,15,19,30,0,0,0,0,0,0
2019,4,15,20,30,0,0,0,0,0,0
2019,4,15,21,30,0,0,0,0,0,0
2019,4,15,22,30,0,0,0,0,0,0
2019,4,15,23,30,0,0,0,0,0,0
2019,4,16,0,30,0,0,0,0,0,0
2019,4,16,1,30,0,0,0,0,0,0
2019,4,16,2,30,0,0,0,0,0,0
2019,4,16,3,30,0,0,0,0,0,0
2019,4,16,4,30,0,0,0,0,0,0
2019,4,16,5,30,57,57,0,63,360,128
2019,4,16,6,30,162,142,55,106,583,318
2019,4,16,7,30,510,133,707,133,707,510
2019,4,16,8,30,475,308,248,151,775,675
2019,4,16,9,30,281,267,17,158,824,801
2019,4,16,10,30,664,386,333,167,838,868
2019,4,16,11,30,699,367,391,171,836,879
2019,4,16,12,30,632,369,326,180,797,823
2019,4,16,13,30,596,278,442,169,763,718
2019,4,16,14,30,331,265,112,149,708,567
2019,4,16,15,30,352,118,545,123,607,384
2019,4,16,16,30,90,87,12,85,425,191
2019,4,16,17,30,30,24,99,24,99,30
2019,4,16,18,30,0,0,0,0,0,0
2019,4,16,19,30,0,0,0,0,0,0
2019,4,16,20,30,0,0,0,0,0,0
2019,4,16,21,30,0,0,0,0,0,0
2019,4,16,22,30,0,0,0,0,0,0
2019,4,16,23,30,0,0,0,0,0,0
2019,4,17,0,30,0,0,0,0,0,0
2019,4,17,1,30,0,0,0,0,0,0
2019,4,17,2,30,0,0,0,0,0,0
2019,4,17,3,30,0,0,0,0,0,0
2019,4,17,4,30,0,0,0,0,0,0
2019,4,17,5,30,127,66,337,66,337,127
2019,4,17,6,30,318,110,565,110,565,318
2019,4,17,7,30,510,135,696,135,696,510
2019,4,17,8,30,677,149,777,149,777,677
2019,4,17,9,30,808,140,853,140,853,808
2019,4,17,10,30,879,145,873,145,873,879
2019,4,17,11,30,890,142,880,142,880,890
2019,4,17,12,30,842,134,876,134,876,842
2019,4,17,13,30,737,126,847,126,847,737
2019,4,17,14,30,584,115,790,115,790,584
2019,4,17,15,30,398,100,687,100,687,398
2019,4,17,16,30,202,73,510,73,510,202
2019,4,17,17,30,35,25,159,25,159,35
2019,4,17,18,30,0,0,0,0,0,0
2019,4,17,19,30,0,0,0,0,0,0
2019,4,17,20,30,0,0,0,0,0,0
2019,4,17,21,30,0,0,0,0,0,0
2019,4,17,22,30,0,0,0,0,0,0
2019,4,17,23,30,0,0,0,0,0,0
2019,4,18,0,30,0,0,0,0,0,0
2019,4,18,1,30,0,0,0,0,0,0
2019,4,18,2,30,0,0,0,0,0,0
2019,4,18,3,30,0,0,0,0,0,0
2019,4,18,4,30,0,0,0,0,0,0
2019,4,18,5,30,138,57,430,57,430,138
2019,4,18,6,30,336,88,664,88,664,336
2019,4,18,7,30,534,105,791,105,791,534
2019,4,18,8,30,704,115,862,115,862,704
2019,4,18,9,30,832,117,910,117,910,832
2019,4,18,10,30,903,122,925,122,925,903
2019,4,18,11,30,913,128,920,128,920,913
2019,4,18,12,30,858,131,896,131,896,858
2019,4,18,13,30,748,132,850,132,850,748
2019,4,18,14,30,592,120,792,120,792,592
2019,4,18,15,30,406,101,698,101,698,406
2019,4,18,16,30,205,75,509,75,509,205
2019,4,18,17,30,36,26,151,26,151,36
2019,4,18,18,30,0,0,0,0,0,0
2019,4,18,19,30,0,0,0,0,0,0
2019,4,18,20,30,0,0,0,0,0,0
2019,4,18,21,30,0,0,0,0,0,0
2019,4,18,22,30,0,0,0,0,0,0
2019,4,18,23,30,0,0,0,0,0,0
2019,4,19,0,30,0,0,0,0,0,0
2019,4,19,1,30,0,0,0,0,0,0
2019,4,19,2,30,0,0,0,0,0,0
2019,4,19,3,30,0,0,0,0,0,0
2019,4,19,4,30,0,0,0,0,0,0
2019,4,19,5,30,59,59,0,64,391,139
2019,4,19,6,30,186,152,89,97,634,337
2019,4,19,7,30,532,115,765,115,765,532
2019,4,19,8,30,704,126,841,126,841,704
2019,4,19,9,30,829,133,882,133,882,829
2019,4,19,10,30,900,138,900,138,900,900
2019,4,19,11,30,910,139,901,139,901,910
2019,4,19,12,30,858,135,887,135,887,858
2019,4,19,13,30,751,128,857,128,857,751
2019,4,19,14,30,597,117,800,117,800,597
2019,4,19,15,30,407,102,692,102,692,407
2019,4,19,16,30,208,77,505,77,505,208
2019,4,19,17,30,38,28,152,28,152,38
2019,4,19,18,30,0,0,0,0,0,0
2019,4,19,19,30,0,0,0,0,0,0
2019,4,19,20,30,0,0,0,0,0,0
2019,4,19,21,30,0,0,0,0,0,0
2019,4,19,22,30,0,0,0,0,0,0
2019,4,19,23,30,0,0,0,0,0,0
2019,4,20,0,30,0,0,0,0,0,0
2019,4,20,1,30,0,0,0,0,0,0
2019,4,20,2,30,0,0,0,0,0,0
2019,4,20,3,30,0,0,0,0,0,0
2019,4,20,4,30,0,0,0,0,0,0
2019,4,20,5,30,149,61,446,61,446,149
2019,4,20,6,30,347,92,668,92,668,347
2019,4,20,7,30,542,113,779,113,779,542
2019,4,20,8,30,713,128,846,128,846,713
2019,4,20,9,30,838,137,884,137,884,838
2019,4,20,10,30,908,145,897,145,897,908
2019,4,20,11,30,812,288,610,144,898,916
2019,4,20,12,30,861,148,872,148,872,861
2019,4,20,13,30,750,140,835,140,835,750
2019,4,20,14,30,426,259,277,142,741,589
2019,4,20,15,30,335,148,424,149,542,388
2019,4,20,16,30,103,95,31,109,317,192
2019,4,20,17,30,22,22,0,29,44,32
2019,4,20,18,30,0,0,0,0,0,0
2019,4,20,19,30,0,0,0,0,0,0
2019,4,20,20,30,0,0,0,0,0,0
2019,4,20,21,30,0,0,0,0,0,0
2019,4,20,22,30,0,0,0,0,0,0
2019,4,20,23,30,0,0,0,0,0,0
2019,4,21,0,30,0,0,0,0,0,0
2019,4,21,1,30,0,0,0,0,0,0
2019,4,21,2,30,0,0,0,0,0,0
2019,4,21,3,30,0,0,0,0,0,0
2019,4,21,4,30,0,0,0,0,0,0
2019,4,21,5,30,8,8,0,93,144,122
2019,4,21,6,30,51,51,0,173,337,303
2019,4,21,7,30,260,230,55,238,439,481
2019,4,21,8,30,397,322,108,291,495,635
2019,4,21,9,30,416,363,67,315,553,756
2019,4,21,10,30,209,202,8,329,579,823
2019,4,21,11,30,500,418,96,338,569,828
2019,4,21,12,30,151,149,2,355,502,768
2019,4,21,13,30,211,206,8,351,417,656
2019,4,21,14,30,95,95,0,314,317,506
2019,4,21,15,30,133,133,0,241,205,332
2019,4,21,16,30,19,19,0,133,78,154
2019,4,21,17,30,7,7,0,13,1,13
2019,4,21,18,30,0,0,0,0,0,0
2019,4,21,19,30,0,0,0,0,0,0
2019,4,21,20,30,0,0,0,0,0,0
2019,4,21,21,30,0,0,0,0,0,0
2019,4,21,22,30,0,0,0,0,0,0
2019,4,21,23,30,0,0,0,0,0,0
2019,4,22,0,30,0,0,0,0,0,0
2019,4,22,1,30,0,0,0,0,0,0
2019,4,22,2,30,0,0,0,0,0,0
2019,4,22,3,30,0,0,0,0,0,0
2019,4,22,4,30,1,1,0,1,0,1
2019,4,22,5,30,8,8,0,97,72,112
2019,4,22,6,30,126,126,0,209,179,279
2019,4,22,7,30,268,234,60,304,259,448
2019,4,22,8,30,319,289,42,369,329,598
2019,4,22,9,30,166,163,4,459,298,697
2019,4,22,10,30,78,78,0,487,314,756
2019,4,22,11,30,80,80,0,502,292,754
2019,4,22,12,30,72,72,0,507,222,690
2019,4,22,13,30,151,150,1,455,182,589
2019,4,22,14,30,69,69,0,370,130,449
2019,4,22,15,30,45,45,0,251,61,278
2019,4,22,16,30,11,11,0,107,14,111
2019,4,22,17,30,2,2,0,2,0,2
2019,4,22,18,30,0,0,0,0,0,0
2019,4,22,19,30,0,0,0,0,0,0
2019,4,22,20,30,0,0,0,0,0,0
2019,4,22,21,30,0,0,0,0,0,0
2019,4,22,22,30,0,0,0,0,0,0
2019,4,22,23,30,0,0,0,0,0,0
2019,4,23,0,30,0,0,0,0,0,0
2019,4,23,1,30,0,0,0,0,0,0
2019,4,23,2,30,0,0,0,0,0,0
2019,4,23,3,30,0,0,0,0,0,0
2019,4,23,4,30,0,0,0,0,0,0
2019,4,23,5,30,9,9,0,88,16,92
2019,4,23,6,30,18,18,0,221,153,282
2019,4,23,7,30,27,27,0,269,365,474
2019,4,23,8,30,63,63,0,263,542,643
2019,4,23,9,30,131,131,0,205,730,791
2019,4,23,10,30,249,239,12,194,779,864
2019,4,23,11,30,481,413,79,186,796,877
2019,4,23,12,30,100,100,0,171,798,831
2019,4,23,13,30,148,147,0,163,762,726
2019,4,23,14,30,201,196,9,146,703,575
2019,4,23,15,30,294,183,247,121,609,396
2019,4,23,16,30,204,91,417,91,417,204
2019,4,23,17,30,32,28,44,33,76,39
2019,4,23,18,30,0,0,0,0,0,0
2019,4,23,19,30,0,0,0,0,0,0
2019,4,23,20,30,0,0,0,0,0,0
2019,4,23,21,30,0,0,0,0,0,0
2019,4,23,22,30,0,0,0,0,0,0
2019,4,23,23,30,0,0,0,0,0,0
2019,4,24,0,30,0,0,0,0,0,0
2019,4,24,1,30,0,0,0,0,0,0
2019,4,24,2,30,0,0,0,0,0,0
2019,4,24,3,30,0,0,0,0,0,0
2019,4,24,4,30,4,4,0,4,0,4
2019,4,24,5,30,130,99,143,99,143,130
2019,4,24,6,30,314,170,361,170,361,314
2019,4,24,7,30,501,204,525,204,525,501
2019,4,24,8,30,669,218,639,218,639,669
2019,4,24,9,30,808,186,772,186,772,808
2019,4,24,10,30,716,366,406,184,806,879
2019,4,24,11,30,891,179,819,179,819,891
2019,4,24,12,30,830,195,766,195,766,830
2019,4,24,13,30,652,248,545,190,720,723
2019,4,24,14,30,312,267,73,180,634,569
2019,4,24,15,30,234,190,97,157,503,385
2019,4,24,16,30,63,63,0,111,314,197
2019,4,24,17,30,19,19,0,34,53,38
2019,4,24,18,30,0,0,0,0,0,0
2019,4,24,19,30,0,0,0,0,0,0
2019,4,24,20,30,0,0,0,0,0,0
2019,4,24,21,30,0,0,0,0,0,0
2019,4,24,22,30,0,0,0,0,0,0
2019,4,24,23,30,0,0,0,0,0,0
2019,4,25,0,30,0,0,0,0,0,0
2019,4,25,1,30,0,0,0,0,0,0
2019,4,25,2,30,0,0,0,0,0,0
2019,4,25,3,30,0,0,0,0,0,0
2019,4,25,4,30,12,12,12,12,12,12
